0.76 -13.8116 0.0087266 1.32298 0.893508 0.421334 0 1.95436e-13 832.682
0.74 -13.7122 0.00650708 1.37422 0.902296 0.406792 0 -2.13594e-12 867.898
0.72 -13.6163 0.00480023 1.4281 0.910243 0.392752 0 1.41324e-11 891.819
0.7 -13.5237 0.00350224 1.48434 0.917457 0.379159 0 3.94777e-14 908.116
0.68 -13.4343 0.00252629 1.54268 0.924033 0.365961 0 2.90521e-12 919.595
0.66 -13.348 0.00180087 1.60289 0.930053 0.353111 0 3.23837e-12 928.133
0.64 -13.2648 0.00126801 1.66476 0.935587 0.340566 0 -6.29665e-12 934.89
0.62 -13.1845 0.000881358 1.72813 0.940694 0.328289 0 9.76902e-12 940.549
0.6 -13.1072 0.000604335 1.79283 0.945424 0.316248 0 6.19764e-12 945.501
0.58 -13.0327 0.000408479 1.85871 0.949818 0.304414 0 1.3059e-11 949.962
0.56 -12.961 0.000271927 1.92567 0.95391 0.292764 0 5.95025e-12 954.058
0.54 -12.8921 0.000178117 1.99359 0.957729 0.281278 0 5.88965e-11 957.857
0.52 -12.826 0.00011467 2.06238 0.961299 0.269937 0 -4.76056e-11 961.404
0.5 -12.7626 7.24688e-05 2.13194 0.964641 0.258729 0 -6.85994e-11 964.724
0.48 -12.7018 4.48946e-05 2.20222 0.967771 0.247639 0 2.04983e-10 967.837
0.46 -12.6437 2.722e-05 2.27314 0.970704 0.236657 0 2.45547e-11 970.757
0.44 -12.5882 1.6123e-05 2.34465 0.973453 0.225773 0 -5.12789e-10 973.496
0.42 -12.5353 9.3102e-06 2.41668 0.976028 0.214979 0 -2.09557e-09 976.063
0.4 -12.485 5.22868e-06 2.48921 0.978439 0.204269 0 2.06837e-10 978.468
0.38 -12.4373 2.84801e-06 2.56218 0.980693 0.193634 0 -5.87326e-09 980.718
0.36 -12.3921 1.4997e-06 2.63555 0.982799 0.18307 0 -1.31636e-09 982.82
0.34 -12.3494 7.60573e-07 2.7093 0.984761 0.172571 0 -1.65391e-08 984.779
0.32 -12.3092 3.69829e-07 2.7834 0.986587 0.162132 0 1.08829e-08 986.602
0.3 -12.2716 1.71499e-07 2.85782 0.98828 0.151748 0 3.05978e-08 988.293
0.28 -12.2364 7.53548e-08 2.93253 0.989846 0.141414 0 5.95034e-08 989.858
