0.01 -8.0002 7.10543e-15 3.96307 0.999987 -0.999976 0.00500006 999.988
0.03 -8.0018 2.75335e-13 3.88941 0.999887 0.00707216 0.0150017 999.888
0.05 -8.005 1.63496e-11 3.81599 0.999687 0.000543194 0.0250078 999.687
0.07 -8.0098 2.4102e-10 3.74285 0.999386 2.43225e-05 0.0350215 999.387
0.09 -8.01621 1.79732e-09 3.66999 0.998984 -9.84431e-06 0.0450457 998.985
0.11 -8.02422 8.93507e-09 3.59744 0.998479 -1.86968e-06 0.0550836 998.481
0.13 -8.03384 3.39331e-08 3.5252 0.997872 -2.42544e-07 0.0651383 997.874
0.15 -8.04506 1.0636e-07 3.45331 0.997159 -6.59763e-09 0.0752131 997.162
0.17 -8.05791 2.88705e-07 3.38179 0.996341 2.37027e-08 0.0853113 996.345
0.19 -8.07236 7.00733e-07 3.31065 0.995414 2.78759e-09 0.0954364 995.419
0.21 -8.08845 1.55518e-06 3.23993 0.994378 3.34224e-10 0.105592 994.384
0.23 -8.10616 3.20766e-06 3.16964 0.993228 3.59886e-09 0.115783 993.236
0.25 -8.1255 6.22385e-06 3.09983 0.991963 -1.86061e-10 0.126013 991.974
0.27 -8.14648 1.14671e-05 3.03052 0.990578 5.75611e-10 0.136286 990.593
0.29 -8.16911 2.02096e-05 2.96176 0.989071 -4.90301e-10 0.146609 989.09
0.31 -8.1934 3.42702e-05 2.89356 0.987436 1.68875e-10 0.156987 987.462
0.33 -8.21935 5.61823e-05 2.82599 0.985669 1.70576e-10 0.167427 985.701
0.35 -8.24698 8.93935e-05 2.75908 0.983763 6.74676e-11 0.177937 983.801
0.37 -8.2763 0.0001385 2.69289 0.981711 -1.25191e-10 0.188525 981.749
0.39 -8.30731 0.000209518 2.62747 0.979505 -1.33888e-11 0.199201 979.525
0.41 -8.34005 0.00031019 2.56287 0.977136 1.75858e-11 0.209976 977.093
0.43 -8.37451 0.000450333 2.49916 0.974592 1.73793e-11 0.220863 974.395
0.45 -8.41073 0.000642213 2.43642 0.971861 -1.69687e-11 0.231875 971.321
0.47 -8.44872 0.000900967 2.37471 0.968928 -3.43222e-12 0.243028 967.69
0.49 -8.48851 0.00124504 2.31412 0.965776 8.33324e-12 0.25434 963.191
0.51 -8.53012 0.00169664 2.25475 0.962386 -4.57738e-13 0.265831 957.315
0.53 -8.57358 0.00228223 2.19668 0.958735 2.75255e-12 0.27752 949.255
0.55 -8.61894 0.00303299 2.14003 0.954798 1.7264e-14 0.289433 937.786
0.57 -8.66621 0.00398527 2.08491 0.950547 -7.17611e-12 0.301592 921.168
0.59 -8.71546 0.00518105 2.03144 0.94595 -2.46071e-12 0.314024 897.141
0.61 -8.76672 0.00666822 1.97977 0.940972 2.09485e-13 0.326756 863.184
0.63 -8.82004 0.00850094 1.93002 0.935575 -1.91859e-12 0.339816 817.165
0.65 -8.87548 0.0107397 1.88237 0.929718 -4.21954e-13 0.353229 758.355
0.67 -8.93309 0.0134514 1.83696 0.923358 -4.66217e-13 0.367023 688.341
0.69 -8.99295 0.016709 1.79397 0.91645 -7.30985e-13 0.38122 611.091
0.71 -9.05511 0.0205912 1.75358 0.908949 -4.4293e-13 0.395839 531.884
0.73 -9.11964 0.0251816 1.71598 0.900813 4.88484e-13 0.410892 455.712
0.75 -9.18662 0.0305674 1.68134 0.892002 4.67335e-13 0.426386 386.113
0.77 -9.25611 0.0368386 1.64985 0.882483 6.50216e-13 0.442316 324.886
0.79 -9.32818 0.0440856 1.6217 0.87223 1.39735e-13 0.458667 272.42
0.81 -9.4029 0.0523975 1.59707 0.861232 -3.22797e-14 0.475408 228.223
0.83 -9.48033 0.0618597 1.57612 0.849488 -1.82132e-13 0.492498 191.375
0.85 -9.56051 0.0725516 1.559 0.837018 6.46705e-14 0.509879 160.827
0.87 -9.6435 0.0845437 1.54583 0.823857 2.81025e-14 0.527479 135.563
0.89 -9.72932 0.0978959 1.53672 0.810062 -2.09971e-14 0.545213 114.675
0.91 -9.81797 0.112655 1.53174 0.795705 -1.90264e-14 0.562987 97.3885
0.93 -9.90947 0.128853 1.53093 0.780877 6.64468e-14 0.580699 83.0532
0.95 -10.0038 0.146508 1.5343 0.765683 -5.70724e-15 0.598246 71.1356
0.97 -10.1009 0.165619 1.54181 0.750235 -3.08052e-14 0.615524 61.1996
0.99 -10.2007 0.186173 1.55341 0.734652 1.34302e-14 0.632437 52.8897
1.01 -10.3032 0.208141 1.56902 0.719052 -6.57738e-14 0.648897 45.9173
1.03 -10.4084 0.231482 1.5885 0.703548 4.17721e-15 0.664828 40.0472
1.05 -10.516 0.256142 1.61172 0.688245 2.64719e-14 0.680168 35.0882
