0.01 -9.00023 5.32907e-15 3.96244 0.999987 0.999987 0.00500006 999.988
0.03 -9.00203 2.66454e-14 3.88745 0.999887 -0.960315 0.0150017 999.888
0.05 -9.00563 7.6561e-13 3.81268 0.999687 -0.0208519 0.0250078 999.687
0.07 -9.01103 1.58167e-11 3.73811 0.999386 0.000224486 0.0350215 999.387
0.09 -9.01823 1.51639e-10 3.66378 0.998984 -8.19109e-05 0.0450457 998.985
0.11 -9.02725 9.21336e-10 3.58969 0.998479 -1.92106e-05 0.0550836 998.481
0.13 -9.03807 4.13501e-09 3.51586 0.997872 1.03355e-06 0.0651382 997.874
0.15 -9.0507 1.4954e-08 3.44231 0.997159 6.36825e-07 0.0752128 997.162
0.17 -9.06514 4.6001e-08 3.36905 0.996341 3.36129e-07 0.0853106 996.345
0.19 -9.08141 1.24779e-07 3.2961 0.995415 -3.04962e-07 0.0954349 995.419
0.21 -9.0995 3.06059e-07 3.22349 0.994378 6.48311e-09 0.105589 994.384
0.23 -9.11942 6.91332e-07 3.15123 0.993229 -3.76084e-09 0.115777 993.236
0.25 -9.14118 1.45792e-06 3.07936 0.991965 1.06705e-08 0.126003 991.974
0.27 -9.16479 2.90074e-06 3.0079 0.990582 3.4114e-10 0.13627 990.593
0.29 -9.19024 5.49035e-06 2.93688 0.989077 -1.26709e-09 0.146584 989.091
0.31 -9.21756 9.95114e-06 2.86633 0.987446 4.55399e-10 0.156948 987.464
0.33 -9.24675 1.73641e-05 2.79629 0.985684 1.8789e-09 0.167369 985.707
0.35 -9.27782 2.9299e-05 2.7268 0.983786 4.5986e-10 0.177853 983.815
0.37 -9.31078 4.79806e-05 2.6579 0.981745 1.3384e-10 0.188405 981.783
0.39 -9.34565 7.64943e-05 2.58964 0.979555 -4.24443e-10 0.199034 979.603
0.41 -9.38244 0.000119036 2.52207 0.977208 -1.79505e-10 0.209748 977.263
0.43 -9.42116 0.000181212 2.45525 0.974693 1.01751e-10 0.220557 974.748
0.45 -9.46184 0.000270387 2.38923 0.971999 -5.02711e-11 0.231473 972.033
0.47 -9.5045 0.0003961 2.3241 0.969115 -8.08839e-11 0.242508 969.072
0.49 -9.54916 0.00057052 2.25992 0.966024 2.18491e-11 0.253677 965.789
0.51 -9.59583 0.000808978 2.19677 0.962709 -1.41668e-11 0.264997 962.052
0.53 -9.64456 0.00113054 2.13476 0.95915 7.57106e-12 0.276486 957.631
0.55 -9.69538 0.00155866 2.07398 0.955323 -7.29402e-12 0.288165 952.14
0.57 -9.74832 0.00212179 2.01455 0.9512 6.96266e-12 0.300059 944.942
0.59 -9.80342 0.00285414 1.95658 0.946751 -1.4332e-12 0.312192 935.029
0.61 -9.86072 0.00379633 1.90021 0.94194 9.39502e-13 0.324594 920.879
0.63 -9.92029 0.0049961 1.84559 0.936727 -3.10625e-12 0.337295 900.365
0.65 -9.98217 0.00650885 1.79287 0.931066 3.90964e-12 0.350327 870.838
0.67 -10.0464 0.00839821 1.74224 0.924907 8.20948e-14 0.363723 829.593
0.69 -10.1131 0.0107363 1.69387 0.918198 1.16676e-12 0.377516 774.867
0.71 -10.1824 0.0136038 1.64796 0.910881 -1.60279e-13 0.391738 707.078
0.73 -10.2542 0.0170899 1.60474 0.902896 3.37347e-13 0.406417 629.52
0.75 -10.3287 0.0212913 1.56441 0.894186 -7.84607e-13 0.421576 547.679
0.77 -10.406 0.0263113 1.52721 0.884694 -2.76791e-13 0.437229 467.447
0.79 -10.4861 0.0322584 1.49338 0.874372 -6.13003e-13 0.453381 393.408
0.81 -10.5692 0.0392435 1.46314 0.863181 -5.02253e-13 0.470021 328.125
0.83 -10.6554 0.0473775 1.43672 0.851097 -1.07747e-13 0.487123 272.364
0.85 -10.7446 0.0567677 1.41434 0.838119 1.85617e-13 0.504639 225.714
0.87 -10.8371 0.0675144 1.39619 0.824266 -1.54161e-13 0.522505 187.178
0.89 -10.9327 0.0797069 1.38244 0.809589 -1.55036e-13 0.540634 155.566
0.91 -11.0317 0.0934197 1.37323 0.794163 3.44909e-14 0.558922 129.717
0.93 -11.1339 0.10871 1.36863 0.778093 -9.50166e-15 0.57725 108.595
0.95 -11.2395 0.125614 1.3687 0.761508 -1.07877e-13 0.595491 91.3195
0.97 -11.3483 0.144146 1.37344 0.744556 -4.41005e-15 0.613513 77.1631
0.99 -11.4603 0.1643 1.3828 0.727395 -2.21921e-14 0.631191 65.5318
1.01 -11.5755 0.186048 1.39669 0.710187 -1.0177e-15 0.648407 55.9456
1.03 -11.6937 0.209343 1.41497 0.693088 1.60366e-15 0.665058 48.0177
1.05 -11.8149 0.234121 1.43747 0.676242 -1.93981e-15 0.681063 41.4371
1.07 -11.9389 0.260308 1.46401 0.659778 -1.18917e-14 0.696358 35.9537
1.09 -12.0655 0.287817 1.49436 0.6438 -2.66762e-15 0.710901 31.366
1.11 -12.1948 0.316557 1.52831 0.628394 6.46088e-15 0.72467 27.5116
1.13 -12.3264 0.346435 1.56378 0.613619 1.13798e-15 0.737659 24.2594
1.15 -12.4603 0.377356 1.57482 0.599517 3.7578e-15 0.749879 21.5032
1.17 -12.5963 0.409227 1.58759 0.586109 -2.83878e-15 0.761348 19.1569
1.19 -12.7343 0.44196 1.60198 0.573404 -8.3498e-15 0.772097 17.1505
1.21 -12.8742 0.475471 1.61787 0.561394 -3.39235e-15 0.782161 15.4271
1.23 -13.0158 0.509681 1.63515 0.550064 1.24283e-15 0.791577 13.94
1.25 -13.1591 0.544518 1.65373 0.539391 2.47796e-15 0.800387 12.6511
1.27 -13.304 0.579915 1.6735 0.529347 -4.18492e-15 0.808632 11.5292
1.29 -13.4502 0.615813 1.69437 0.519901 -3.05157e-15 0.81635 10.5483
1.31 -13.5978 0.652157 1.71627 0.51102 -3.41702e-15 0.823581 9.6871
1.33 -13.7467 0.688896 1.73913 0.502671 4.55962e-15 0.830362 8.9279
1.35 -13.8967 0.725989 1.76286 0.494818 1.26427e-14 0.836728 8.25594
1.37 -14.0479 0.763394 1.78741 0.487431 -7.29355e-16 0.842709 7.6589
1.39 -14.2001 0.801078 1.81272 0.480477 3.15411e-15 0.848337 7.12644
1.41 -14.3532 0.839008 1.83874 0.473927 4.90657e-15 0.853639 6.64986
1.43 -14.5074 0.877158 1.86541 0.467751 1.51499e-15 0.858639 6.22183
1.45 -14.6623 0.915503 1.8927 0.461925 3.4972e-15 0.863362 5.83612
1.47 -14.8182 0.954021 1.92057 0.456422 5.83098e-15 0.867827 5.48743
1.49 -14.9747 0.992693 1.94897 0.45122 -3.20577e-15 0.872055 5.17124
1.51 -15.1321 1.0315 1.97786 0.446297 1.4564e-15 0.876063 4.88368
1.53 -15.2901 1.07043 2.00723 0.441634 -4.41005e-16 0.879866 4.62143
1.55 -15.4488 1.10947 2.03704 0.437212 -2.00226e-15 0.88348 4.3816
1.57 -15.6082 1.14861 2.06727 0.433015 -3.05311e-15 0.886917 4.16172
1.59 -15.7681 1.18783 2.09788 0.429027 1.38084e-15 0.890191 3.95962
1.61 -15.9286 1.22713 2.12886 0.425233 1.51191e-15 0.893311 3.77343
1.63 -16.0897 1.2665 2.16019 0.421622 1.34075e-15 0.896289 3.60151
1.65 -16.2513 1.30593 2.19184 0.41818 -2.09709e-16 0.899132 3.44242
1.67 -16.4134 1.34541 2.2238 0.414896 1.5466e-15 0.901851 3.2949
1.69 -16.5759 1.38495 2.25605 0.411761 1.00922e-15 0.904453 3.15783
1.71 -16.739 1.42452 2.28858 0.408764 2.44403e-16 0.906944 3.03023
1.73 -16.9024 1.46414 2.32137 0.405897 -3.13792e-16 0.909332 2.91123
1.75 -17.0663 1.50379 2.35441 0.403152 3.15797e-15 0.911623 2.80005
1.77 -17.2306 1.54348 2.38768 0.400521 1.318e-15 0.913822 2.69602
1.79 -17.3953 1.58319 2.42118 0.397998 2.26863e-15 0.915934 2.5985
1.81 -17.5603 1.62293 2.45489 0.395577 1.57204e-15 0.917965 2.50696
1.83 -17.7257 1.6627 2.4888 0.39325 7.49786e-16 0.919919 2.42089
1.85 -17.8915 1.70248 2.52291 0.391013 4.77627e-16 0.921799 2.33986
1.87 -18.0576 1.74228 2.5572 0.388861 8.78156e-16 0.923611 2.26347
1.89 -18.224 1.78211 2.59166 0.386789 -6.3992e-17 0.925356 2.19135
1.91 -18.3907 1.82194 2.6263 0.384793 -6.12936e-17 0.92704 2.12319
1.93 -18.5577 1.86179 2.66109 0.382869 -1.97758e-15 0.928664 2.05868
1.95 -18.725 1.90166 2.69604 0.381012 -2.2933e-15 0.930232 1.99755
1.97 -18.8926 1.94153 2.73113 0.379219 2.3573e-15 0.931747 1.93958
1.99 -19.0605 1.98142 2.76637 0.377488 3.20885e-15 0.93321 1.88453
