1.39 -7.9371 0.895058 2.99466 0.626099 1.88738e-15 0.830229 5.54723
1.41 -8.02041 0.929564 3.01932 0.620473 2.60902e-16 0.835969 5.26708
1.43 -8.10428 0.964373 3.04452 0.615036 1.94289e-16 0.841447 5.00787
1.45 -8.18869 0.999467 3.07022 0.609782 -6.32827e-16 0.846675 4.76765
1.47 -8.27361 1.03483 3.09642 0.604707 -4.94049e-16 0.851665 4.5447
1.49 -8.35902 1.07044 3.12309 0.599803 -1.49325e-15 0.856429 4.33746
1.51 -8.44489 1.1063 3.15019 0.595066 -8.10463e-16 0.86098 4.14456
1.53 -8.53121 1.14237 3.17773 0.590489 6.88338e-16 0.865327 3.96474
1.55 -8.61795 1.17866 3.20567 0.586067 8.38218e-16 0.869481 3.79689
1.57 -8.7051 1.21514 3.23399 0.581794 -8.54872e-16 0.873453 3.63999
1.59 -8.79263 1.25181 3.26269 0.577665 5.05151e-16 0.877251 3.49315
1.61 -8.88054 1.28865 3.29173 0.573673 -2.88658e-16 0.880886 3.35555
1.63 -8.96881 1.32566 3.32112 0.569814 7.66054e-16 0.884364 3.22643
1.65 -9.05741 1.36282 3.35083 0.566083 -2.94209e-16 0.887695 3.10513
1.67 -9.14634 1.40013 3.38085 0.562474 -1.26565e-15 0.890886 2.99105
1.69 -9.23558 1.43758 3.41116 0.558983 1.66533e-17 0.893944 2.88363
1.71 -9.32513 1.47516 3.44176 0.555605 -1.64868e-15 0.896875 2.78237
1.73 -9.41495 1.51286 3.47262 0.552336 1.34337e-15 0.899688 2.68681
1.75 -9.50506 1.55067 3.50375 0.549171 -5.27356e-16 0.902387 2.59654
1.77 -9.59543 1.58859 3.53513 0.546105 -5.21805e-16 0.904978 2.51117
1.79 -9.68605 1.62662 3.56674 0.543136 -6.32827e-16 0.907467 2.43036
1.81 -9.77692 1.66474 3.59859 0.540259 -3.55271e-16 0.909858 2.35379
1.83 -9.86802 1.70295 3.63065 0.537471 -1.2379e-15 0.912157 2.28116
1.85 -9.95935 1.74125 3.66293 0.534767 -1.77636e-16 0.914369 2.21222
1.87 -10.0509 1.77963 3.69541 0.532145 -9.99201e-17 0.916496 2.14671
1.89 -10.1426 1.81809 3.72809 0.529602 4.44089e-16 0.918545 2.08442
1.91 -10.2346 1.85662 3.76095 0.527134 -2.498e-16 0.920517 2.02512
1.93 -10.3267 1.89522 3.79399 0.524738 -9.74221e-16 0.922418 1.96863
1.95 -10.4191 1.93388 3.82721 0.522412 -7.21645e-17 0.92425 1.91478
1.97 -10.5116 1.97261 3.8606 0.520152 -1.38778e-16 0.926016 1.8634
1.99 -10.6043 2.01139 3.89414 0.517957 -8.29892e-16 0.92772 1.81434
