20 -180 79.8998 79.9002 6.67176e-07 1 0 1.9462e-06 0
19.9 -179.5 79.6998 79.7002 6.6913e-07 1 0 1.95017e-06 0
19.8 -179 79.4998 79.5002 6.71094e-07 1 0 1.95416e-06 0
19.7 -178.5 79.2998 79.3002 6.73069e-07 1 0 1.95817e-06 0
19.6 -178 79.0998 79.1002 6.75054e-07 1 0 1.96219e-06 0
19.5 -177.5 78.8998 78.9002 6.77051e-07 1 0 1.96623e-06 0
19.4 -177 78.6998 78.7002 6.79059e-07 1 0 1.97029e-06 0
19.3 -176.5 78.4998 78.5002 6.81078e-07 1 0 1.97436e-06 0
19.2 -176 78.2998 78.3002 6.83109e-07 1 0 1.97846e-06 0
19.1 -175.5 78.0998 78.1002 6.85151e-07 1 0 1.98257e-06 0
19 -175 77.8998 77.9002 6.87204e-07 1 0 1.9867e-06 0
18.9 -174.5 77.6998 77.7002 6.89269e-07 1 0 1.99085e-06 0
18.8 -174 77.4998 77.5002 6.91346e-07 1 0 1.99501e-06 0
18.7 -173.5 77.2998 77.3002 6.93434e-07 1 0 1.9992e-06 0
18.6 -173 77.0998 77.1002 6.95534e-07 1 0 2.0034e-06 0
18.5 -172.5 76.8998 76.9002 6.97646e-07 1 0 2.00762e-06 0
18.4 -172 76.6998 76.7002 6.99771e-07 1 0 2.01186e-06 0
18.3 -171.5 76.4998 76.5002 7.01907e-07 1 0 2.01612e-06 0
18.2 -171 76.2998 76.3002 7.04056e-07 1 0 2.02039e-06 0
18.1 -170.5 76.0998 76.1002 7.06217e-07 1 0 2.02469e-06 0
18 -170 75.8998 75.9002 7.0839e-07 1 0 2.02901e-06 0
17.9 -169.5 75.6998 75.7002 7.10576e-07 1 0 2.03334e-06 0
17.8 -169 75.4998 75.5002 7.12775e-07 1 0 2.0377e-06 0
17.7 -168.5 75.2998 75.3002 7.14986e-07 1 0 2.04207e-06 0
17.6 -168 75.0998 75.1002 7.17211e-07 1 0 2.04646e-06 0
17.5 -167.5 74.8998 74.9002 7.19448e-07 1 0 2.05088e-06 0
17.4 -167 74.6998 74.7002 7.21699e-07 1 0 2.05531e-06 0
17.3 -166.5 74.4998 74.5002 7.23962e-07 1 0 2.05977e-06 0
17.2 -166 74.2998 74.3002 7.26239e-07 1 0 2.06424e-06 0
17.1 -165.5 74.0998 74.1002 7.2853e-07 1 0 2.06873e-06 0
17 -165 73.8998 73.9002 7.30834e-07 1 0 2.07325e-06 0
16.9 -164.5 73.6998 73.7002 7.33152e-07 1 0 2.07779e-06 0
16.8 -164 73.4998 73.5002 7.35483e-07 1 0 2.08234e-06 0
16.7 -163.5 73.2998 73.3002 7.37829e-07 1 0 2.08692e-06 0
16.6 -163 73.0998 73.1002 7.40188e-07 1 0 2.09152e-06 0
16.5 -162.5 72.8998 72.9002 7.42562e-07 1 0 2.09614e-06 0
16.4 -162 72.6998 72.7002 7.4495e-07 1 0 2.10078e-06 0
16.3 -161.5 72.4998 72.5002 7.47352e-07 1 0 2.10545e-06 0
16.2 -161 72.2998 72.3002 7.49769e-07 1 0 2.11013e-06 0
16.1 -160.5 72.0998 72.1002 7.522e-07 1 0 2.11484e-06 0
16 -160 71.8998 71.9002 7.54647e-07 1 0 2.11957e-06 0
15.9 -159.5 71.6998 71.7002 7.57108e-07 1 0 2.12433e-06 0
15.8 -159 71.4998 71.5002 7.59584e-07 1 0 2.1291e-06 0
15.7 -158.5 71.2998 71.3002 7.62076e-07 1 0 2.1339e-06 0
15.6 -158 71.0998 71.1002 7.64582e-07 1 0 2.13872e-06 0
15.5 -157.5 70.8998 70.9002 7.67105e-07 1 0 2.14356e-06 0
15.4 -157 70.6998 70.7002 7.69643e-07 1 0 2.14843e-06 0
15.3 -156.5 70.4998 70.5002 7.72196e-07 1 0 2.15332e-06 0
15.2 -156 70.2998 70.3002 7.74766e-07 1 0 2.15823e-06 0
15.1 -155.5 70.0998 70.1002 7.77351e-07 1 0 2.16317e-06 0
15 -155 69.8998 69.9002 7.79953e-07 1 0 2.16813e-06 0
14.9 -154.5 69.6998 69.7002 7.82571e-07 1 0 2.17312e-06 0
14.8 -154 69.4998 69.5002 7.85205e-07 1 0 2.17813e-06 0
14.7 -153.5 69.2998 69.3002 7.87856e-07 1 0 2.18316e-06 0
14.6 -153 69.0998 69.1002 7.90524e-07 1 0 2.18822e-06 0
14.5 -152.5 68.8998 68.9002 7.93209e-07 1 0 2.1933e-06 0
14.4 -152 68.6998 68.7002 7.9591e-07 1 0 2.19841e-06 0
14.3 -151.5 68.4998 68.5002 7.98629e-07 1 0 2.20355e-06 0
14.2 -151 68.2998 68.3002 8.01366e-07 1 0 2.20871e-06 0
14.1 -150.5 68.0998 68.1002 8.0412e-07 1 0 2.21389e-06 0
14 -150 67.8998 67.9002 8.06891e-07 1 0 2.2191e-06 0
13.9 -149.5 67.6998 67.7002 8.09681e-07 1 0 2.22434e-06 0
13.8 -149 67.4998 67.5002 8.12489e-07 1 0 2.2296e-06 0
13.7 -148.5 67.2998 67.3002 8.15314e-07 1 0 2.23489e-06 0
13.6 -148 67.0998 67.1002 8.18159e-07 1 0 2.24021e-06 0
13.5 -147.5 66.8998 66.9002 8.21021e-07 1 0 2.24555e-06 0
13.4 -147 66.6998 66.7002 8.23903e-07 1 0 2.25092e-06 0
13.3 -146.5 66.4998 66.5002 8.26803e-07 1 0 2.25632e-06 0
13.2 -146 66.2998 66.3002 8.29723e-07 1 0 2.26174e-06 0
13.1 -145.5 66.0998 66.1002 8.32661e-07 1 0 2.2672e-06 0
13 -145 65.8998 65.9002 8.3562e-07 1 0 2.27268e-06 0
12.9 -144.5 65.6998 65.7002 8.38598e-07 1 0 2.27819e-06 0
12.8 -144 65.4998 65.5002 8.41595e-07 1 0 2.28372e-06 0
12.7 -143.5 65.2998 65.3002 8.44613e-07 1 0 2.28929e-06 0
12.6 -143 65.0998 65.1002 8.47651e-07 1 0 2.29489e-06 0
12.5 -142.5 64.8998 64.9002 8.50709e-07 1 0 2.30051e-06 0
12.4 -142 64.6998 64.7002 8.53788e-07 1 0 2.30616e-06 0
12.3 -141.5 64.4998 64.5002 8.56888e-07 1 0 2.31185e-06 0
12.2 -141 64.2998 64.3002 8.60009e-07 1 0 2.31756e-06 0
12.1 -140.5 64.0998 64.1002 8.63151e-07 1 0 2.3233e-06 0
12 -140 63.8998 63.9002 8.66315e-07 1 0 2.32907e-06 0
11.9 -139.5 63.6998 63.7002 8.695e-07 1 0 2.33488e-06 0
11.8 -139 63.4998 63.5002 8.72707e-07 1 0 2.34071e-06 0
11.7 -138.5 63.2998 63.3002 8.75936e-07 1 0 2.34658e-06 0
11.6 -138 63.0998 63.1002 8.79188e-07 1 0 2.35248e-06 0
11.5 -137.5 62.8998 62.9002 8.82462e-07 1 0 2.35841e-06 0
11.4 -137 62.6998 62.7002 8.85759e-07 1 0 2.36437e-06 0
11.3 -136.5 62.4998 62.5002 8.89078e-07 1 0 2.37036e-06 0
11.2 -136 62.2998 62.3002 8.92421e-07 1 0 2.37638e-06 0
11.1 -135.5 62.0998 62.1002 8.95788e-07 1 0 2.38244e-06 0
11 -135 61.8998 61.9002 8.99178e-07 1 0 2.38853e-06 0
10.9 -134.5 61.6998 61.7002 9.02592e-07 1 0 2.39466e-06 0
10.8 -134 61.4998 61.5002 9.0603e-07 1 0 2.40082e-06 0
10.7 -133.5 61.2998 61.3002 9.09493e-07 1 0 2.40701e-06 0
10.6 -133 61.0998 61.1002 9.1298e-07 1 0 2.41324e-06 0
10.5 -132.5 60.8998 60.9002 9.16492e-07 1 0 2.4195e-06 0
10.4 -132 60.6998 60.7002 9.2003e-07 1 0 2.42579e-06 0
10.3 -131.5 60.4998 60.5002 9.23593e-07 1 0 2.43212e-06 0
10.2 -131 60.2998 60.3002 9.27182e-07 1 0 2.43849e-06 0
10.1 -130.5 60.0998 60.1002 9.30796e-07 1 0 2.44489e-06 0
10 -130 59.8998 59.9002 9.34437e-07 1 0 2.45133e-06 0
9.9 -129.5 59.6998 59.7002 9.38105e-07 1 0 2.4578e-06 0
9.8 -129 59.4998 59.5002 9.41799e-07 1 0 2.46431e-06 0
9.7 -128.5 59.2998 59.3002 9.4552e-07 1 0 2.47086e-06 0
9.6 -128 59.0998 59.1002 9.49269e-07 1 0 2.47745e-06 0
9.5 -127.5 58.8998 58.9002 9.53046e-07 1 0 2.48407e-06 0
9.4 -127 58.6998 58.7002 9.5685e-07 1 0 2.49073e-06 0
9.3 -126.5 58.4998 58.5002 9.60683e-07 1 0 2.49743e-06 0
9.2 -126 58.2998 58.3002 9.64544e-07 1 0 2.50417e-06 0
